month,departement,nb_rsa,nb_aah,nb_ass,nb_prime_activite,nb_aide_logement,nb_garantie_jeune,nb_garantie_jeune_mois
2022-01-01,seine maritime,40490.0,30400.0,6450.0,91230.0,130890.0,5896.0,
2022-02-01,seine maritime,40340.0,30410.0,6380.0,90720.0,132440.0,6134.0,
2022-03-01,seine maritime,40320.0,30560.0,,91080.0,132580.0,,
2017-02-01,seine et marne,29010.0,16130.0,6130.0,44770.0,89870.0,631.0,518.0
2017-03-01,seine et marne,29030.0,16280.0,6060.0,45600.0,90670.0,711.0,612.0
2017-04-01,seine et marne,28920.0,16480.0,6000.0,45730.0,91430.0,744.0,596.0
2017-05-01,seine et marne,28910.0,16600.0,6000.0,46500.0,91990.0,793.0,645.0
2017-06-01,seine et marne,28830.0,16670.0,6000.0,46910.0,92420.0,851.0,678.0
2017-07-01,seine et marne,28740.0,16680.0,6070.0,46330.0,92260.0,890.0,696.0
2017-08-01,seine et marne,28560.0,16710.0,6070.0,46620.0,92510.0,865.0,646.0
2017-09-01,seine et marne,28500.0,16720.0,5950.0,47020.0,92730.0,1063.0,807.0
2017-10-01,seine et marne,28660.0,16840.0,5950.0,47150.0,94020.0,998.0,766.0
2017-11-01,seine et marne,28710.0,16990.0,5870.0,47800.0,94800.0,1037.0,809.0
2017-12-01,seine et marne,28680.0,17040.0,5790.0,48140.0,95210.0,1112.0,809.0
2018-01-01,seine et marne,28910.0,16850.0,5690.0,47530.0,89190.0,1157.0,912.0
2018-02-01,seine et marne,28920.0,16940.0,5650.0,47360.0,90330.0,1209.0,893.0
2018-03-01,seine et marne,28890.0,17150.0,5610.0,47860.0,91180.0,1205.0,931.0
2018-04-01,seine et marne,28890.0,17390.0,5500.0,47880.0,91820.0,1215.0,936.0
2018-05-01,seine et marne,28850.0,17500.0,5440.0,48330.0,92360.0,1178.0,882.0
2018-06-01,seine et marne,28830.0,17610.0,5400.0,48670.0,92560.0,1142.0,827.0
2018-07-01,seine et marne,28840.0,17700.0,5420.0,47970.0,92140.0,1136.0,845.0
2018-08-01,seine et marne,28730.0,17760.0,5440.0,48320.0,92320.0,1137.0,811.0
2018-09-01,seine et marne,28940.0,17810.0,5280.0,48690.0,92790.0,1147.0,834.0
2018-10-01,seine et marne,29210.0,17920.0,5230.0,49440.0,93850.0,1170.0,904.0
2018-11-01,seine et marne,29430.0,18150.0,5190.0,50670.0,94410.0,1204.0,948.0
2018-12-01,seine et marne,29420.0,18200.0,5220.0,53710.0,94900.0,1176.0,905.0
2019-01-01,seine et marne,29400.0,17900.0,5140.0,68080.0,89230.0,1167.0,927.0
2019-02-01,seine et marne,29330.0,17980.0,5100.0,73440.0,90000.0,1165.0,931.0
2019-03-01,seine et marne,29330.0,18070.0,5080.0,75910.0,90810.0,1196.0,951.0
2019-04-01,seine et marne,29360.0,18210.0,5100.0,76260.0,91410.0,1211.0,955.0
2019-05-01,seine et marne,29410.0,18280.0,5100.0,77230.0,91840.0,1238.0,955.0
2019-06-01,seine et marne,29470.0,18260.0,5050.0,78200.0,91970.0,1259.0,960.0
2019-07-01,seine et marne,29540.0,18290.0,5060.0,77560.0,91670.0,1235.0,948.0
2019-08-01,seine et marne,29600.0,18370.0,5110.0,77950.0,91930.0,1240.0,927.0
2019-09-01,seine et marne,29700.0,18480.0,4980.0,78600.0,92520.0,1239.0,924.0
2019-10-01,seine et marne,29840.0,18650.0,4930.0,79300.0,93730.0,1278.0,987.0
2019-11-01,seine et marne,29980.0,19080.0,4900.0,80500.0,94490.0,1261.0,954.0
2019-12-01,seine et marne,29840.0,19180.0,4900.0,81580.0,94970.0,1249.0,938.0
2020-01-01,seine et marne,29790.0,18850.0,4900.0,81120.0,88870.0,1240.0,973.0
2020-02-01,seine et marne,29810.0,18930.0,4910.0,81610.0,89590.0,1251.0,974.0
2020-03-01,seine et marne,30250.0,19060.0,4910.0,81890.0,90300.0,1225.0,1053.0
2020-04-01,seine et marne,30760.0,19210.0,4910.0,82690.0,92840.0,1170.0,1008.0
2020-05-01,seine et marne,31080.0,19340.0,4800.0,83760.0,93720.0,1111.0,940.0
2020-06-01,seine et marne,32030.0,19380.0,5240.0,84610.0,94470.0,1116.0,909.0
2020-07-01,seine et marne,32720.0,19460.0,5350.0,83250.0,94600.0,1151.0,937.0
2020-08-01,seine et marne,33070.0,19530.0,5470.0,82310.0,95040.0,1170.0,927.0
2020-09-01,seine et marne,33260.0,19540.0,5510.0,82320.0,95760.0,1190.0,937.0
2020-10-01,seine et marne,33520.0,19530.0,5520.0,83040.0,97010.0,1218.0,994.0
2020-11-01,seine et marne,33780.0,19590.0,5380.0,84380.0,97890.0,1259.0,1076.0
2020-12-01,seine et marne,33560.0,19620.0,5190.0,84910.0,98490.0,1284.0,1076.0
2021-01-01,seine et marne,33040.0,19290.0,5020.0,84490.0,87740.0,1331.0,1126.0
2021-02-01,seine et marne,32700.0,19360.0,4860.0,84220.0,88820.0,1432.0,1183.0
2021-03-01,seine et marne,32500.0,19460.0,4810.0,84450.0,89840.0,1526.0,1264.0
2021-04-01,seine et marne,32260.0,19600.0,4670.0,84390.0,89210.0,1722.0,1421.0
2021-05-01,seine et marne,31970.0,19680.0,4590.0,84450.0,89320.0,1890.0,1554.0
2021-06-01,seine et marne,31750.0,19730.0,4450.0,84310.0,89090.0,1976.0,1610.0
2021-07-01,seine et marne,32280.0,19780.0,5710.0,83320.0,87540.0,2058.0,1605.0
2021-08-01,seine et marne,32380.0,19790.0,5740.0,83670.0,87490.0,2129.0,1637.0
2021-09-01,seine et marne,32570.0,19830.0,5720.0,84720.0,87920.0,2182.0,1672.0
2021-10-01,seine et marne,32720.0,19880.0,5460.0,85380.0,87960.0,2274.0,1794.0
2021-11-01,seine et marne,32640.0,19860.0,5390.0,85330.0,86740.0,2369.0,1933.0
2021-12-01,seine et marne,32600.0,19900.0,5120.0,85610.0,87830.0,2413.0,1947.0
2022-01-01,seine et marne,32190.0,19570.0,5080.0,85800.0,84210.0,2402.0,
2022-02-01,seine et marne,31840.0,19820.0,5110.0,85800.0,85690.0,2395.0,
2022-03-01,seine et marne,32010.0,19870.0,,85870.0,86710.0,,
2017-02-01,yvelines,21990.0,13220.0,5910.0,36520.0,81070.0,176.0,149.0
2017-03-01,yvelines,22000.0,13260.0,5830.0,37350.0,81900.0,248.0,206.0
2017-04-01,yvelines,21930.0,13360.0,5780.0,37550.0,82720.0,286.0,228.0
2017-05-01,yvelines,21940.0,13430.0,5750.0,38140.0,83100.0,352.0,276.0
2017-06-01,yvelines,21870.0,13510.0,5760.0,38460.0,82860.0,401.0,286.0
2017-07-01,yvelines,21800.0,13550.0,5810.0,37780.0,81770.0,405.0,314.0
2017-08-01,yvelines,21760.0,13640.0,5870.0,37900.0,81970.0,426.0,288.0
2017-09-01,yvelines,21840.0,13690.0,5740.0,38350.0,82870.0,598.0,447.0
2017-10-01,yvelines,21990.0,13720.0,5700.0,38280.0,85410.0,562.0,413.0
2017-11-01,yvelines,21950.0,13800.0,5680.0,38810.0,86350.0,609.0,455.0
2017-12-01,yvelines,21910.0,13850.0,5680.0,39120.0,86800.0,688.0,455.0
2018-01-01,yvelines,22140.0,13580.0,5610.0,38560.0,80820.0,705.0,547.0
2018-02-01,yvelines,22220.0,13630.0,5580.0,38600.0,82070.0,761.0,584.0
2018-03-01,yvelines,22390.0,13700.0,5520.0,39040.0,83020.0,781.0,586.0
2018-04-01,yvelines,22560.0,13810.0,5450.0,39310.0,83850.0,812.0,596.0
2018-05-01,yvelines,22720.0,13840.0,5410.0,39850.0,84270.0,803.0,612.0
2018-06-01,yvelines,22820.0,13920.0,5340.0,40060.0,83840.0,797.0,574.0
2018-07-01,yvelines,22860.0,13940.0,5320.0,39650.0,82910.0,801.0,567.0
2018-08-01,yvelines,22840.0,13960.0,5360.0,39800.0,83180.0,787.0,484.0
2018-09-01,yvelines,23010.0,14010.0,5240.0,40180.0,84120.0,769.0,517.0
2018-10-01,yvelines,23240.0,14090.0,5160.0,40510.0,86570.0,743.0,508.0
2018-11-01,yvelines,23520.0,14190.0,5150.0,41660.0,87370.0,751.0,535.0
2018-12-01,yvelines,23520.0,14230.0,5100.0,44270.0,87760.0,688.0,475.0
2019-01-01,yvelines,23530.0,14040.0,5100.0,56110.0,81730.0,685.0,502.0
2019-02-01,yvelines,23550.0,14050.0,5100.0,60820.0,82530.0,667.0,481.0
2019-03-01,yvelines,23570.0,14090.0,5110.0,63060.0,83340.0,671.0,433.0
2019-04-01,yvelines,23600.0,14160.0,5110.0,63120.0,84170.0,668.0,492.0
2019-05-01,yvelines,23690.0,14210.0,5040.0,64160.0,84470.0,678.0,487.0
2019-06-01,yvelines,23790.0,14220.0,4990.0,65000.0,83890.0,680.0,479.0
2019-07-01,yvelines,23850.0,14180.0,4980.0,64950.0,83000.0,704.0,494.0
2019-08-01,yvelines,23840.0,14240.0,5090.0,65060.0,83220.0,691.0,459.0
2019-09-01,yvelines,24080.0,14260.0,4950.0,65470.0,84550.0,722.0,484.0
2019-10-01,yvelines,24380.0,14300.0,4910.0,65730.0,86630.0,730.0,502.0
2019-11-01,yvelines,24620.0,14460.0,4880.0,66670.0,87370.0,747.0,519.0
2019-12-01,yvelines,24560.0,14470.0,4870.0,67400.0,87750.0,787.0,533.0
2020-01-01,yvelines,24540.0,14190.0,4880.0,67180.0,81010.0,774.0,524.0
2020-02-01,yvelines,24570.0,14240.0,4900.0,67500.0,81830.0,792.0,546.0
2020-03-01,yvelines,25330.0,14310.0,4860.0,67940.0,82460.0,760.0,577.0
2020-04-01,yvelines,25820.0,14470.0,4880.0,68310.0,85170.0,729.0,598.0
2020-05-01,yvelines,26250.0,14560.0,4740.0,69130.0,85680.0,680.0,545.0
2020-06-01,yvelines,26780.0,14640.0,5140.0,69400.0,85610.0,675.0,541.0
2020-07-01,yvelines,27380.0,14710.0,5270.0,68400.0,85180.0,688.0,516.0
2020-08-01,yvelines,27710.0,14800.0,5410.0,67250.0,85830.0,704.0,519.0
2020-09-01,yvelines,28090.0,14760.0,5460.0,67520.0,87730.0,662.0,475.0
2020-10-01,yvelines,28600.0,14760.0,5510.0,67930.0,89890.0,702.0,524.0
2020-11-01,yvelines,28920.0,14830.0,5380.0,68850.0,90940.0,694.0,545.0
2020-12-01,yvelines,28730.0,14930.0,5190.0,69390.0,91530.0,750.0,603.0
2021-01-01,yvelines,28340.0,14650.0,5010.0,68750.0,81160.0,825.0,653.0
2021-02-01,yvelines,28000.0,14690.0,4850.0,68290.0,82230.0,864.0,712.0
2021-03-01,yvelines,27650.0,14790.0,4810.0,68540.0,83250.0,974.0,805.0
2021-04-01,yvelines,27300.0,14940.0,4660.0,68590.0,82880.0,1104.0,928.0
2021-05-01,yvelines,27040.0,15050.0,4560.0,69090.0,83110.0,1242.0,1005.0
2021-06-01,yvelines,26800.0,15130.0,4470.0,69270.0,82330.0,1309.0,1099.0
2021-07-01,yvelines,27340.0,15220.0,5540.0,68930.0,80310.0,1333.0,1076.0
2021-08-01,yvelines,27460.0,15230.0,5600.0,69100.0,80210.0,1362.0,1008.0
2021-09-01,yvelines,27470.0,15220.0,5560.0,69460.0,81240.0,1433.0,1043.0
2021-10-01,yvelines,27420.0,15270.0,5280.0,69520.0,81720.0,1496.0,1115.0
2021-11-01,yvelines,27370.0,15430.0,5210.0,69530.0,80830.0,1573.0,1187.0
2021-12-01,yvelines,27020.0,15540.0,4860.0,70240.0,81930.0,1712.0,1303.0
2022-01-01,yvelines,26580.0,15140.0,4890.0,69940.0,77430.0,1677.0,
2022-02-01,yvelines,26150.0,15440.0,4960.0,69640.0,79170.0,1711.0,
2022-03-01,yvelines,26070.0,15520.0,,69750.0,79680.0,,
2017-02-01,deux sèvres,6860.0,7250.0,2060.0,14270.0,27870.0,448.0,384.0
2017-03-01,deux sèvres,6950.0,7250.0,2020.0,14410.0,28020.0,476.0,402.0
2017-04-01,deux sèvres,6920.0,7270.0,1980.0,14310.0,28150.0,481.0,404.0
2017-05-01,deux sèvres,6900.0,7300.0,1950.0,14440.0,28200.0,449.0,358.0
2017-06-01,deux sèvres,6890.0,7300.0,1940.0,14590.0,28100.0,463.0,369.0
2017-07-01,deux sèvres,6890.0,7320.0,1920.0,14460.0,27720.0,470.0,364.0
2017-08-01,deux sèvres,6860.0,7250.0,1940.0,14720.0,27740.0,464.0,349.0
2017-09-01,deux sèvres,6810.0,7250.0,1900.0,15030.0,27970.0,532.0,403.0
2017-10-01,deux sèvres,6840.0,7250.0,1890.0,15080.0,28530.0,481.0,377.0
2017-11-01,deux sèvres,6860.0,7270.0,1860.0,15290.0,28710.0,467.0,359.0
2017-12-01,deux sèvres,6880.0,7270.0,1850.0,15430.0,28790.0,471.0,363.0
2018-01-01,deux sèvres,6900.0,7220.0,1840.0,15090.0,27240.0,462.0,352.0
2018-02-01,deux sèvres,6880.0,7230.0,1830.0,15060.0,27480.0,454.0,349.0
2018-03-01,deux sèvres,6870.0,7230.0,1810.0,15110.0,27580.0,437.0,345.0
2018-04-01,deux sèvres,6870.0,7240.0,1780.0,15030.0,27590.0,446.0,355.0
2018-05-01,deux sèvres,6880.0,7240.0,1780.0,15130.0,27610.0,424.0,341.0
2018-06-01,deux sèvres,6880.0,7240.0,1740.0,15360.0,27560.0,460.0,359.0
2018-07-01,deux sèvres,6820.0,7220.0,1750.0,15250.0,27190.0,456.0,336.0
2018-08-01,deux sèvres,6770.0,7210.0,1750.0,15380.0,27150.0,469.0,333.0
2018-09-01,deux sèvres,6760.0,7200.0,1690.0,15680.0,27360.0,467.0,327.0
2018-10-01,deux sèvres,6780.0,7200.0,1650.0,15920.0,27840.0,517.0,393.0
2018-11-01,deux sèvres,6810.0,7250.0,1670.0,16460.0,27970.0,514.0,414.0
2018-12-01,deux sèvres,6830.0,7260.0,1650.0,17390.0,28010.0,506.0,394.0
2019-01-01,deux sèvres,6820.0,7190.0,1650.0,22200.0,26680.0,532.0,387.0
2019-02-01,deux sèvres,6800.0,7180.0,1620.0,23820.0,26840.0,525.0,395.0
2019-03-01,deux sèvres,6760.0,7190.0,1600.0,24470.0,26960.0,527.0,400.0
2019-04-01,deux sèvres,6690.0,7200.0,1590.0,24390.0,27000.0,530.0,407.0
2019-05-01,deux sèvres,6690.0,7210.0,1560.0,24700.0,27000.0,548.0,390.0
2019-06-01,deux sèvres,6710.0,7200.0,1550.0,24940.0,26920.0,529.0,380.0
2019-07-01,deux sèvres,6700.0,7210.0,1530.0,24650.0,26700.0,515.0,377.0
2019-08-01,deux sèvres,6670.0,7240.0,1520.0,24870.0,26720.0,504.0,357.0
2019-09-01,deux sèvres,6640.0,7230.0,1450.0,25160.0,26940.0,514.0,392.0
2019-10-01,deux sèvres,6580.0,7230.0,1440.0,25290.0,27380.0,482.0,378.0
2019-11-01,deux sèvres,6680.0,7300.0,1430.0,25680.0,27490.0,504.0,409.0
2019-12-01,deux sèvres,6700.0,7310.0,1410.0,25890.0,27590.0,497.0,381.0
2020-01-01,deux sèvres,6750.0,7210.0,1430.0,25720.0,25980.0,485.0,376.0
2020-02-01,deux sèvres,6780.0,7210.0,1440.0,25720.0,26100.0,478.0,363.0
2020-03-01,deux sèvres,6900.0,7230.0,1460.0,25880.0,26230.0,477.0,392.0
2020-04-01,deux sèvres,6970.0,7240.0,1460.0,25860.0,26880.0,449.0,387.0
2020-05-01,deux sèvres,7060.0,7270.0,1390.0,26030.0,26920.0,422.0,355.0
2020-06-01,deux sèvres,7200.0,7260.0,1470.0,26040.0,26800.0,417.0,346.0
2020-07-01,deux sèvres,7240.0,7260.0,1500.0,25300.0,26630.0,433.0,353.0
2020-08-01,deux sèvres,7330.0,7270.0,1520.0,24820.0,26700.0,415.0,332.0
2020-09-01,deux sèvres,7300.0,7280.0,1490.0,24790.0,26920.0,431.0,336.0
2020-10-01,deux sèvres,7310.0,7270.0,1450.0,24880.0,27360.0,445.0,362.0
2020-11-01,deux sèvres,7280.0,7290.0,1400.0,25460.0,27610.0,433.0,363.0
2020-12-01,deux sèvres,7200.0,7290.0,1370.0,25790.0,27720.0,425.0,351.0
2021-01-01,deux sèvres,7100.0,7190.0,1340.0,25520.0,24600.0,445.0,364.0
2021-02-01,deux sèvres,6980.0,7190.0,1290.0,25320.0,24740.0,449.0,372.0
2021-03-01,deux sèvres,6950.0,7210.0,1260.0,25330.0,24870.0,486.0,404.0
2021-04-01,deux sèvres,6870.0,7210.0,1220.0,25110.0,24600.0,559.0,453.0
2021-05-01,deux sèvres,6780.0,7210.0,1190.0,25120.0,24570.0,586.0,468.0
2021-06-01,deux sèvres,6690.0,7240.0,1160.0,25090.0,24420.0,602.0,472.0
2021-07-01,deux sèvres,6790.0,7270.0,1320.0,24800.0,23880.0,616.0,462.0
2021-08-01,deux sèvres,6730.0,7270.0,1330.0,24970.0,23840.0,626.0,463.0
2021-09-01,deux sèvres,6720.0,7260.0,1290.0,25250.0,23900.0,645.0,480.0
2021-10-01,deux sèvres,6720.0,7260.0,1230.0,25310.0,23960.0,707.0,534.0
2021-11-01,deux sèvres,6730.0,7300.0,1210.0,25590.0,23770.0,727.0,590.0
2021-12-01,deux sèvres,6690.0,7260.0,1160.0,25780.0,23840.0,801.0,623.0
2022-01-01,deux sèvres,6620.0,7170.0,1150.0,25650.0,23010.0,743.0,
2022-02-01,deux sèvres,6610.0,7190.0,1160.0,25580.0,23580.0,709.0,
2022-03-01,deux sèvres,6680.0,7240.0,,25650.0,23630.0,,
2017-02-01,somme,18450.0,12040.0,4540.0,26240.0,59490.0,595.0,480.0
2017-03-01,somme,18470.0,12100.0,4540.0,26410.0,59730.0,637.0,520.0
2017-04-01,somme,18520.0,12150.0,4460.0,26300.0,59730.0,617.0,547.0
2017-05-01,somme,18540.0,12200.0,4420.0,26510.0,59550.0,636.0,557.0
2017-06-01,somme,18510.0,12240.0,4440.0,26780.0,58830.0,650.0,556.0
2017-07-01,somme,18490.0,12270.0,4460.0,26560.0,56970.0,661.0,561.0
2017-08-01,somme,18430.0,12290.0,4410.0,26880.0,57220.0,649.0,535.0
2017-09-01,somme,18350.0,12310.0,4340.0,27240.0,58690.0,804.0,673.0
2017-10-01,somme,18390.0,12360.0,4380.0,27500.0,61070.0,734.0,609.0
2017-11-01,somme,18520.0,12410.0,4310.0,27800.0,61520.0,767.0,645.0
2017-12-01,somme,18510.0,12430.0,4290.0,27980.0,61750.0,771.0,637.0
2018-01-01,somme,18580.0,12330.0,4280.0,27670.0,59060.0,764.0,661.0
2018-02-01,somme,18540.0,12380.0,4240.0,27620.0,59630.0,762.0,626.0
2018-03-01,somme,18650.0,12440.0,4220.0,27750.0,60010.0,729.0,614.0
2018-04-01,somme,18630.0,12520.0,4140.0,27510.0,60140.0,756.0,657.0
2018-05-01,somme,18590.0,12570.0,4110.0,27710.0,59960.0,796.0,661.0
2018-06-01,somme,18510.0,12570.0,4070.0,27780.0,59360.0,797.0,680.0
2018-07-01,somme,18490.0,12580.0,4020.0,27500.0,57400.0,777.0,665.0
2018-08-01,somme,18440.0,12560.0,4000.0,27750.0,57520.0,738.0,603.0
2018-09-01,somme,18420.0,12590.0,3910.0,28100.0,59090.0,732.0,604.0
2018-10-01,somme,18430.0,12630.0,3850.0,28540.0,61270.0,743.0,634.0
2018-11-01,somme,18520.0,12760.0,3860.0,29200.0,61880.0,757.0,654.0
2018-12-01,somme,18540.0,12790.0,3850.0,30650.0,62160.0,723.0,614.0
2019-01-01,somme,18530.0,12710.0,3830.0,37470.0,59570.0,731.0,615.0
2019-02-01,somme,18520.0,12740.0,3820.0,39960.0,59900.0,745.0,641.0
2019-03-01,somme,18580.0,12800.0,3810.0,40970.0,60150.0,774.0,668.0
2019-04-01,somme,18570.0,12870.0,3790.0,40900.0,60170.0,765.0,642.0
2019-05-01,somme,18630.0,12890.0,3760.0,41220.0,59880.0,732.0,639.0
2019-06-01,somme,18600.0,12860.0,3740.0,41620.0,59050.0,738.0,634.0
2019-07-01,somme,18510.0,12920.0,3740.0,41490.0,57290.0,740.0,616.0
2019-08-01,somme,18450.0,12960.0,3680.0,41840.0,57410.0,749.0,600.0
2019-09-01,somme,18340.0,12980.0,3610.0,42340.0,58980.0,704.0,597.0
2019-10-01,somme,18440.0,13040.0,3580.0,42800.0,61370.0,718.0,606.0
2019-11-01,somme,18500.0,13190.0,3580.0,43370.0,61900.0,748.0,646.0
2019-12-01,somme,18500.0,13250.0,3560.0,43640.0,62090.0,753.0,644.0
2020-01-01,somme,18550.0,13080.0,3550.0,43440.0,59190.0,751.0,640.0
2020-02-01,somme,18610.0,13100.0,3560.0,43470.0,59540.0,746.0,609.0
2020-03-01,somme,18770.0,13170.0,3570.0,43560.0,59680.0,712.0,631.0
2020-04-01,somme,18900.0,13230.0,3560.0,43590.0,60210.0,723.0,679.0
2020-05-01,somme,18930.0,13250.0,3490.0,43840.0,60230.0,719.0,653.0
2020-06-01,somme,19280.0,13260.0,3700.0,43770.0,59510.0,685.0,603.0
2020-07-01,somme,19450.0,13300.0,3750.0,42680.0,58300.0,671.0,604.0
2020-08-01,somme,19560.0,13350.0,3780.0,42060.0,58620.0,661.0,576.0
2020-09-01,somme,19550.0,13370.0,3780.0,42160.0,60060.0,655.0,537.0
2020-10-01,somme,19510.0,13400.0,3760.0,42840.0,62140.0,687.0,601.0
2020-11-01,somme,19510.0,13470.0,3670.0,43700.0,62830.0,667.0,596.0
2020-12-01,somme,19380.0,13530.0,3570.0,44170.0,63000.0,700.0,608.0
2021-01-01,somme,19310.0,13430.0,3490.0,43880.0,58360.0,691.0,607.0
2021-02-01,somme,19200.0,13470.0,3420.0,43560.0,58640.0,699.0,604.0
2021-03-01,somme,19020.0,13500.0,3350.0,43470.0,58840.0,778.0,689.0
2021-04-01,somme,18770.0,13580.0,3270.0,43340.0,58080.0,812.0,701.0
2021-05-01,somme,18550.0,13630.0,3190.0,43480.0,57400.0,839.0,721.0
2021-06-01,somme,18330.0,13690.0,3110.0,43600.0,56660.0,863.0,742.0
2021-07-01,somme,18580.0,13710.0,3590.0,43230.0,55040.0,870.0,705.0
2021-08-01,somme,18490.0,13730.0,3520.0,43510.0,55030.0,844.0,648.0
2021-09-01,somme,18310.0,13800.0,3480.0,44130.0,56160.0,900.0,715.0
2021-10-01,somme,18140.0,13830.0,3360.0,44650.0,57480.0,918.0,740.0
2021-11-01,somme,18100.0,13730.0,3300.0,45010.0,56950.0,902.0,727.0
2021-12-01,somme,18020.0,13810.0,3200.0,45420.0,57420.0,918.0,736.0
2022-01-01,somme,18000.0,13770.0,3140.0,45240.0,56190.0,876.0,
2022-02-01,somme,17810.0,13820.0,3150.0,44950.0,56660.0,893.0,
2022-03-01,somme,17960.0,13990.0,,45270.0,56720.0,,
2017-02-01,tarn,10540.0,7820.0,2950.0,16660.0,35880.0,262.0,232.0
2017-03-01,tarn,10550.0,7830.0,2950.0,16880.0,36020.0,321.0,277.0
2017-04-01,tarn,10540.0,7850.0,2920.0,16770.0,36060.0,369.0,322.0
2017-05-01,tarn,10540.0,7860.0,2890.0,17050.0,36090.0,417.0,367.0
2017-06-01,tarn,10510.0,7870.0,2860.0,17200.0,35870.0,472.0,403.0
2017-07-01,tarn,10440.0,7850.0,2930.0,17090.0,35270.0,505.0,435.0
2017-08-01,tarn,10390.0,7870.0,2930.0,17340.0,35180.0,505.0,394.0
2017-09-01,tarn,10360.0,7860.0,2850.0,17590.0,35520.0,637.0,522.0
2017-10-01,tarn,10430.0,7870.0,2860.0,17680.0,36440.0,594.0,505.0
2017-11-01,tarn,10530.0,7910.0,2830.0,17840.0,36640.0,639.0,533.0
2017-12-01,tarn,10570.0,7910.0,2830.0,18000.0,36680.0,659.0,528.0
2018-01-01,tarn,10620.0,7840.0,2800.0,17470.0,35070.0,665.0,534.0
2018-02-01,tarn,10620.0,7840.0,2760.0,17500.0,35280.0,696.0,534.0
2018-03-01,tarn,10610.0,7850.0,2720.0,17650.0,35300.0,719.0,586.0
2018-04-01,tarn,10640.0,7870.0,2690.0,17560.0,35360.0,729.0,592.0
2018-05-01,tarn,10660.0,7890.0,2640.0,17800.0,35350.0,742.0,619.0
2018-06-01,tarn,10670.0,7880.0,2630.0,17960.0,35190.0,731.0,577.0
2018-07-01,tarn,10690.0,7880.0,2640.0,17830.0,34600.0,763.0,615.0
2018-08-01,tarn,10630.0,7890.0,2610.0,18010.0,34580.0,753.0,564.0
2018-09-01,tarn,10660.0,7900.0,2560.0,18320.0,35230.0,767.0,570.0
2018-10-01,tarn,10640.0,7920.0,2540.0,18520.0,36040.0,763.0,593.0
2018-11-01,tarn,10690.0,7990.0,2510.0,19110.0,36270.0,753.0,614.0
2018-12-01,tarn,10640.0,8000.0,2510.0,19920.0,36320.0,786.0,647.0
2019-01-01,tarn,10670.0,7950.0,2510.0,24470.0,34710.0,767.0,626.0
2019-02-01,tarn,10640.0,7990.0,2480.0,25940.0,34900.0,782.0,631.0
2019-03-01,tarn,10640.0,7990.0,2470.0,26630.0,34930.0,783.0,628.0
2019-04-01,tarn,10630.0,8030.0,2430.0,26530.0,34900.0,791.0,655.0
2019-05-01,tarn,10730.0,8020.0,2410.0,26820.0,34820.0,803.0,667.0
2019-06-01,tarn,10740.0,7940.0,2410.0,27190.0,34630.0,791.0,654.0
2019-07-01,tarn,10720.0,7950.0,2400.0,27100.0,34050.0,784.0,654.0
2019-08-01,tarn,10650.0,7970.0,2390.0,27400.0,34100.0,778.0,597.0
2019-09-01,tarn,10620.0,8000.0,2300.0,27830.0,34860.0,734.0,588.0
2019-10-01,tarn,10650.0,8030.0,2290.0,28020.0,35710.0,778.0,628.0
2019-11-01,tarn,10680.0,8150.0,2270.0,28280.0,35830.0,797.0,658.0
2019-12-01,tarn,10630.0,8180.0,2270.0,28360.0,35970.0,800.0,642.0
2020-01-01,tarn,10720.0,8010.0,2300.0,28080.0,34210.0,784.0,654.0
2020-02-01,tarn,10830.0,8040.0,2260.0,28200.0,34370.0,812.0,686.0
2020-03-01,tarn,10910.0,8050.0,2240.0,28290.0,34400.0,760.0,674.0
2020-04-01,tarn,10990.0,8100.0,2230.0,28530.0,34840.0,776.0,693.0
2020-05-01,tarn,11080.0,8110.0,2170.0,28650.0,34790.0,705.0,632.0
2020-06-01,tarn,11280.0,8140.0,2340.0,28620.0,34470.0,659.0,582.0
2020-07-01,tarn,11400.0,8160.0,2400.0,27950.0,34240.0,711.0,608.0
2020-08-01,tarn,11410.0,8190.0,2440.0,27750.0,34400.0,752.0,623.0
2020-09-01,tarn,11420.0,8190.0,2430.0,28000.0,34930.0,758.0,650.0
2020-10-01,tarn,11450.0,8210.0,2370.0,28300.0,35860.0,825.0,729.0
2020-11-01,tarn,11410.0,8240.0,2310.0,28720.0,36110.0,849.0,769.0
2020-12-01,tarn,11240.0,8220.0,2200.0,28930.0,36120.0,824.0,738.0
2021-01-01,tarn,11110.0,8180.0,2140.0,28720.0,33170.0,863.0,756.0
2021-02-01,tarn,11010.0,8200.0,2100.0,28660.0,33360.0,864.0,776.0
2021-03-01,tarn,10950.0,8200.0,2040.0,28590.0,33440.0,928.0,826.0
2021-04-01,tarn,10890.0,8210.0,2000.0,28430.0,32990.0,1035.0,915.0
2021-05-01,tarn,10730.0,8210.0,1950.0,28420.0,32770.0,1116.0,974.0
2021-06-01,tarn,10660.0,8220.0,1900.0,28550.0,32420.0,1106.0,942.0
2021-07-01,tarn,10800.0,8230.0,2260.0,28340.0,31500.0,1160.0,964.0
2021-08-01,tarn,10760.0,8250.0,2250.0,28530.0,31370.0,1173.0,952.0
2021-09-01,tarn,10720.0,8270.0,2220.0,28870.0,31850.0,1277.0,1043.0
2021-10-01,tarn,10660.0,8280.0,2140.0,28960.0,32370.0,1297.0,1076.0
2021-11-01,tarn,10500.0,8240.0,2100.0,29110.0,32190.0,1324.0,1123.0
